MSSubClass,LotArea,Neighborhood,BldgType,FirstFlrSF,SecondFlrSF,GrLivArea,TotRmsAbvGrd,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch
Two_Story_PUD_1946_and_Newer,1920,Briardale,TwnhsE,765,600,1365,6,240,36,0,0,0
One_Story_PUD_1946_and_Newer,4928,Northpark_Villa,TwnhsE,958,0,958,5,0,205,0,0,0
Two_Story_PUD_1946_and_Newer,2308,Northpark_Villa,TwnhsE,804,744,1548,7,48,0,0,0,0
One_Story_PUD_1946_and_Newer,2304,Northpark_Villa,Twnhs,1055,0,1055,4,108,32,0,0,0
One_Story_1946_and_Newer_All_Styles,7150,North_Ames,OneFam,988,0,988,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,12469,Northridge_Heights,OneFam,1816,0,1816,7,186,36,0,0,0
One_Story_1946_and_Newer_All_Styles,11694,Northridge_Heights,OneFam,1828,0,1828,9,0,108,0,0,260
One_Story_1946_and_Newer_All_Styles,12030,Northridge_Heights,OneFam,1694,0,1694,7,168,228,0,0,0
One_Story_1946_and_Newer_All_Styles,11825,Northridge_Heights,OneFam,1694,0,1694,7,0,112,0,0,0
One_Story_1946_and_Newer_All_Styles,12085,Northridge_Heights,OneFam,1734,0,1734,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,14333,Northridge_Heights,OneFam,2122,0,2122,7,130,142,0,0,0
One_Story_1946_and_Newer_All_Styles,14450,Northridge_Heights,OneFam,2121,0,2121,8,124,98,0,0,142
Two_Story_1946_and_Newer,13641,Northridge_Heights,OneFam,1943,713,2656,8,268,58,0,0,0
Two_Story_1946_and_Newer,13440,Northridge_Heights,OneFam,1148,1402,2550,11,120,39,0,0,0
One_Story_1946_and_Newer_All_Styles,15431,Northridge_Heights,OneFam,2046,0,2046,7,188,65,0,0,175
Two_Story_1946_and_Newer,14154,Northridge_Heights,OneFam,1071,1101,2172,9,192,62,0,0,0
One_Story_1946_and_Newer_All_Styles,13891,Northridge_Heights,OneFam,2552,0,2552,8,130,28,0,0,0
One_Story_1946_and_Newer_All_Styles,14226,Northridge_Heights,OneFam,1973,0,1973,9,315,45,0,0,0
Two_Story_1946_and_Newer,13693,Northridge_Heights,OneFam,2069,574,2643,9,414,84,0,0,0
One_Story_1946_and_Newer_All_Styles,11428,Northridge_Heights,OneFam,1634,0,1634,7,0,44,0,0,0
One_Story_1946_and_Newer_All_Styles,14977,Northridge_Heights,OneFam,1976,0,1976,7,250,63,0,0,0
Two_Story_1946_and_Newer,13654,Northridge_Heights,OneFam,1722,1036,2758,9,282,55,0,0,0
One_Story_1946_and_Newer_All_Styles,17169,Northridge_Heights,OneFam,2290,0,2290,7,192,30,0,0,0
Two_Story_1946_and_Newer,16659,Northridge_Heights,OneFam,1582,570,2152,7,0,368,0,0,0
Two_Story_1946_and_Newer,9591,Northridge_Heights,OneFam,1143,1330,2473,9,192,151,0,0,0
Two_Story_1946_and_Newer,9709,Northridge_Heights,OneFam,958,1142,2100,8,172,104,0,0,0
Two_Story_1946_and_Newer,10562,Northridge_Heights,OneFam,1610,551,2161,8,178,120,0,0,0
One_Story_1946_and_Newer_All_Styles,13615,Northridge_Heights,OneFam,1802,0,1802,7,158,105,0,0,0
Two_Story_1946_and_Newer,13069,Northridge_Heights,OneFam,1718,1238,2956,11,194,50,0,0,0
Two_Story_1946_and_Newer,12099,Northridge_Heights,OneFam,1136,1332,2468,10,184,154,0,0,0
Two_Story_1946_and_Newer,14277,Northridge_Heights,OneFam,1217,1168,2385,7,192,228,0,0,0
Two_Story_1946_and_Newer,11999,Northridge_Heights,OneFam,1234,1140,2374,10,104,100,0,0,0
Two_Story_1946_and_Newer,12568,Northridge_Heights,OneFam,895,923,1818,8,196,104,0,0,0
One_Story_1946_and_Newer_All_Styles,9926,Northridge_Heights,OneFam,1614,0,1614,7,100,38,0,0,0
One_Story_1946_and_Newer_All_Styles,9254,Northridge_Heights,OneFam,1721,0,1721,7,168,27,0,0,0
Two_Story_1946_and_Newer,10732,Northridge_Heights,OneFam,1298,530,1828,7,0,40,0,0,0
One_Story_PUD_1946_and_Newer,7577,Northridge_Heights,TwnhsE,1362,0,1362,6,192,28,0,0,0
One_Story_PUD_1946_and_Newer,3901,Northridge_Heights,Twnhs,1302,0,1302,5,110,50,0,0,0
One_Story_PUD_1946_and_Newer,3903,Northridge_Heights,Twnhs,1302,0,1302,5,110,50,0,0,0
One_Story_PUD_1946_and_Newer,6289,Northridge_Heights,TwnhsE,1362,0,1362,6,192,28,0,0,0
One_Story_PUD_1946_and_Newer,4590,Northridge_Heights,Twnhs,1554,0,1554,6,156,73,0,0,0
One_Story_PUD_1946_and_Newer,4590,Northridge_Heights,Twnhs,1554,0,1554,6,156,73,0,0,0
One_Story_PUD_1946_and_Newer,6442,Northridge_Heights,TwnhsE,1370,0,1370,6,120,49,0,0,0
One_Story_PUD_1946_and_Newer,7841,Northridge_Heights,TwnhsE,1577,0,1577,6,203,39,0,0,0
One_Story_PUD_1946_and_Newer,7313,Northridge_Heights,TwnhsE,1561,0,1561,6,203,47,0,0,0
One_Story_PUD_1946_and_Newer,7820,Northridge_Heights,TwnhsE,1869,0,1869,6,210,54,0,0,0
One_Story_PUD_1946_and_Newer,6240,Northridge_Heights,TwnhsE,1324,0,1324,6,0,38,0,0,0
One_Story_PUD_1946_and_Newer,3242,Northridge_Heights,TwnhsE,1405,0,1405,6,136,36,0,0,0
Two_Story_1946_and_Newer,15810,Gilbert,OneFam,768,728,1496,7,100,0,0,0,0
Two_Story_1946_and_Newer,10237,Gilbert,OneFam,768,768,1536,6,100,38,0,0,0
Two_Story_1946_and_Newer,10237,Gilbert,OneFam,783,701,1484,8,0,72,0,0,0
Two_Story_1946_and_Newer,13204,Gilbert,OneFam,608,850,1458,6,100,33,0,0,0
Two_Story_1946_and_Newer,8857,Gilbert,OneFam,738,757,1495,7,100,30,0,0,0
Two_Story_1946_and_Newer,9729,Gilbert,OneFam,698,1048,1746,6,0,34,0,0,0
One_Story_1946_and_Newer_All_Styles,12216,Gilbert,OneFam,1326,0,1326,6,120,23,0,0,0
Two_Story_1946_and_Newer,9018,Gilbert,OneFam,728,728,1456,8,100,24,0,0,0
One_Story_1946_and_Newer_All_Styles,8993,Gilbert,OneFam,1302,0,1302,6,0,22,0,0,0
One_Story_1946_and_Newer_All_Styles,8899,Gilbert,OneFam,1340,0,1340,6,100,30,0,0,0
Two_Story_1946_and_Newer,8499,Gilbert,OneFam,616,796,1412,6,0,36,0,0,0
Two_Story_1946_and_Newer,8229,Gilbert,OneFam,752,752,1504,6,100,32,0,0,0
Two_Story_1946_and_Newer,7713,Gilbert,OneFam,728,728,1456,7,100,24,0,0,0
One_Story_1946_and_Newer_All_Styles,7697,Gilbert,OneFam,1258,0,1258,6,0,0,0,0,0
One_Story_PUD_1946_and_Newer,3922,Bloomington_Heights,TwnhsE,1258,0,1258,6,144,16,0,0,0
One_Story_PUD_1946_and_Newer,3922,Bloomington_Heights,TwnhsE,1402,0,1402,7,120,16,0,0,0
One_Story_PUD_1946_and_Newer,3621,Bloomington_Heights,TwnhsE,1589,0,1589,7,143,20,0,0,0
One_Story_1946_and_Newer_All_Styles,3710,Bloomington_Heights,OneFam,1266,0,1266,6,100,16,0,0,0
One_Story_1946_and_Newer_All_Styles,14572,Gilbert,OneFam,1530,0,1530,7,144,36,0,0,0
Split_or_Multilevel,16219,Gilbert,OneFam,1119,0,1119,5,100,24,0,0,0
Split_or_Multilevel,11084,Gilbert,OneFam,744,630,1374,8,100,0,0,0,0
Two_Story_1946_and_Newer,11796,Gilbert,OneFam,847,1112,1959,8,100,48,0,0,0
One_Story_1946_and_Newer_All_Styles,10936,Gilbert,OneFam,1525,0,1525,6,100,18,0,0,0
Two_Story_1946_and_Newer,8244,Gilbert,OneFam,840,880,1720,7,100,48,0,0,0
Split_or_Multilevel,11950,Gilbert,OneFam,754,640,1394,7,100,0,0,0,0
Two_Story_1946_and_Newer,7875,Gilbert,OneFam,847,1101,1948,8,0,48,0,0,0
Two_Story_1946_and_Newer,8063,Gilbert,OneFam,948,742,1690,7,100,48,0,0,0
Two_Story_1946_and_Newer,8740,Gilbert,OneFam,864,1131,1995,8,264,48,0,0,0
Two_Story_1946_and_Newer,7917,Gilbert,OneFam,953,694,1647,7,0,40,0,0,0
Split_or_Multilevel,9967,Gilbert,OneFam,774,656,1430,8,100,0,0,0,0
Two_Story_1946_and_Newer,7750,Gilbert,OneFam,660,660,1320,6,0,48,0,0,0
Two_Story_1946_and_Newer,9487,Gilbert,OneFam,940,750,1690,7,0,50,0,0,0
Two_Story_1946_and_Newer,9649,Gilbert,OneFam,961,683,1644,7,460,42,0,0,0
Two_Story_1946_and_Newer,15623,Northridge,OneFam,2411,2065,4476,10,171,78,0,0,0
Two_Story_1946_and_Newer,12191,Northridge,OneFam,1779,772,2551,8,76,61,0,0,0
Two_Story_1946_and_Newer,11000,Northridge,OneFam,997,1288,2285,8,0,56,0,0,0
One_Story_1946_and_Newer_All_Styles,11400,Northridge,OneFam,2633,0,2633,8,314,140,0,0,0
Two_Story_1946_and_Newer,10557,Northridge,OneFam,1671,1407,3078,9,108,87,0,0,0
Two_Story_1946_and_Newer,11002,Northridge,OneFam,1411,1171,2582,9,286,60,0,0,0
Two_Story_1946_and_Newer,10790,Northridge,OneFam,1108,1277,2385,8,120,38,0,0,0
Two_Story_1946_and_Newer,21535,Northridge,OneFam,2444,1872,4316,10,382,50,0,0,0
Two_Story_1946_and_Newer,9920,Northridge,OneFam,1127,886,2013,8,180,130,0,0,0
Two_Story_1946_and_Newer,11787,Northridge,OneFam,1383,1015,2398,8,239,60,0,0,0
Two_Story_1946_and_Newer,9950,Northridge,OneFam,1214,1306,2520,9,224,114,0,0,0
Two_Story_1946_and_Newer,12257,Northridge,OneFam,1328,1203,2531,9,222,98,0,0,0
One_Story_1946_and_Newer_All_Styles,12692,Northridge,OneFam,3228,0,3228,10,264,75,291,0,0
Two_Story_1946_and_Newer,11762,Northridge,OneFam,1105,1097,2202,9,0,65,0,0,144
Two_Story_1946_and_Newer,9044,Northridge,OneFam,1335,1203,2538,8,198,92,0,0,0
One_Story_1946_and_Newer_All_Styles,9910,Somerset,OneFam,1369,0,1369,5,0,203,0,0,0
One_Story_1946_and_Newer_All_Styles,11830,Somerset,OneFam,1542,0,1542,6,168,110,0,0,0
One_Story_1946_and_Newer_All_Styles,11670,Somerset,OneFam,1905,0,1905,8,0,191,0,0,0
One_Story_1946_and_Newer_All_Styles,15256,Somerset,OneFam,1464,0,1464,6,168,160,0,0,0
One_Story_1946_and_Newer_All_Styles,10612,Somerset,OneFam,1534,0,1534,7,168,46,0,0,0
One_Story_1946_and_Newer_All_Styles,12291,Somerset,OneFam,1966,0,1966,6,76,52,0,0,0
One_Story_1946_and_Newer_All_Styles,13501,Somerset,OneFam,1636,0,1636,8,0,60,0,0,0
One_Story_1946_and_Newer_All_Styles,9986,Somerset,OneFam,1795,0,1795,7,0,49,0,0,0
One_Story_1946_and_Newer_All_Styles,9965,Somerset,OneFam,1528,0,1528,6,0,228,0,0,0
One_Story_1946_and_Newer_All_Styles,9416,Somerset,OneFam,1726,0,1726,8,171,138,0,0,266
One_Story_1946_and_Newer_All_Styles,9849,Somerset,OneFam,1689,0,1689,7,0,56,0,0,0
One_Story_1946_and_Newer_All_Styles,10000,Somerset,OneFam,1588,0,1588,7,144,45,0,0,0
One_Story_1946_and_Newer_All_Styles,8847,Somerset,OneFam,1538,0,1538,7,146,40,0,0,0
One_Story_1946_and_Newer_All_Styles,9158,Somerset,OneFam,1496,0,1496,7,168,130,0,0,0
One_Story_1946_and_Newer_All_Styles,8251,Somerset,OneFam,1506,0,1506,7,192,35,0,0,0
One_Story_1946_and_Newer_All_Styles,10084,Somerset,OneFam,1694,0,1694,7,255,57,0,0,0
Two_Story_1946_and_Newer,9605,Somerset,OneFam,982,995,1977,7,240,53,0,0,0
Two_Story_1946_and_Newer,8778,Somerset,OneFam,1302,528,1830,7,0,40,0,0,0
One_Story_1946_and_Newer_All_Styles,8640,Somerset,OneFam,1338,0,1338,6,0,141,0,0,0
One_Story_1946_and_Newer_All_Styles,9000,Somerset,OneFam,1335,0,1335,6,0,210,0,0,0
Two_Story_1946_and_Newer,8640,Somerset,OneFam,896,896,1792,8,184,96,0,0,0
Two_Story_1946_and_Newer,10411,Somerset,OneFam,725,863,1588,8,0,0,0,0,0
Two_Story_1946_and_Newer,9000,Somerset,OneFam,1088,871,1959,8,208,46,0,0,0
Two_Story_1946_and_Newer,9000,Somerset,OneFam,1184,1426,2610,11,208,364,0,0,0
Two_Story_1946_and_Newer,12217,Somerset,OneFam,955,925,1880,8,168,127,0,0,0
One_Story_1946_and_Newer_All_Styles,11096,Somerset,OneFam,1656,0,1656,7,0,146,0,0,0
Two_Story_1946_and_Newer,10207,Somerset,OneFam,874,887,1761,7,144,105,0,0,0
One_Story_1946_and_Newer_All_Styles,10440,Somerset,OneFam,1584,0,1584,6,0,256,0,0,0
One_Story_1946_and_Newer_All_Styles,11824,Somerset,OneFam,1685,0,1685,5,112,63,0,0,0
Two_Story_1946_and_Newer,10625,Somerset,OneFam,1158,1285,2443,9,193,127,0,0,0
Two_Story_1946_and_Newer,11143,Somerset,OneFam,1580,886,2466,8,159,214,0,0,0
One_Story_1946_and_Newer_All_Styles,7500,Sawyer_West,OneFam,1100,0,1100,6,0,136,0,0,0
One_Story_1946_and_Newer_All_Styles,7500,Sawyer_West,OneFam,1143,0,1143,5,0,55,0,0,0
One_Story_1946_and_Newer_All_Styles,12450,Sawyer_West,OneFam,1094,0,1094,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7441,Sawyer_West,OneFam,1486,0,1486,7,0,32,0,0,0
Two_Story_1946_and_Newer,8462,Sawyer_West,OneFam,936,785,1721,7,300,87,0,0,0
Two_Story_1946_and_Newer,11613,Sawyer_West,OneFam,920,900,1820,7,144,85,0,0,0
One_Story_1946_and_Newer_All_Styles,8450,Sawyer_West,OneFam,1349,0,1349,6,120,55,0,0,0
One_Story_1946_and_Newer_All_Styles,16196,Sawyer_West,OneFam,1494,0,1494,5,402,25,0,0,0
One_Story_PUD_1946_and_Newer,8012,Sawyer_West,TwnhsE,1575,0,1575,5,0,0,52,0,0
Two_Story_PUD_1946_and_Newer,8012,Sawyer_West,TwnhsE,630,636,1266,5,340,0,0,0,0
Split_Foyer,9180,Sawyer_West,OneFam,884,0,884,5,240,0,0,0,0
Duplex_All_Styles_and_Ages,8400,Sawyer_West,Duplex,2020,0,2020,10,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,6285,Sawyer,OneFam,894,0,894,5,192,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8480,Sawyer,OneFam,970,0,970,5,0,24,0,0,192
One_Story_1946_and_Newer_All_Styles,7420,Sawyer,OneFam,1057,0,1057,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7758,Sawyer,OneFam,999,0,999,6,0,132,0,0,0
One_Story_1946_and_Newer_All_Styles,6970,Sawyer,OneFam,1120,0,1120,5,168,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13673,Sawyer,OneFam,1696,0,1696,8,0,30,0,0,0
One_Story_1946_and_Newer_All_Styles,7476,Sawyer,OneFam,1040,0,1040,5,188,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9945,Sawyer,OneFam,988,0,988,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,6173,Sawyer,OneFam,902,0,902,6,0,0,0,0,0
Two_Story_1946_and_Newer,19522,Veenker,OneFam,1271,1232,2503,7,0,99,0,0,182
Two_Story_1946_and_Newer,17542,Veenker,OneFam,1516,651,2167,9,220,47,0,0,0
One_Story_1946_and_Newer_All_Styles,10751,Sawyer,OneFam,1037,0,1037,5,136,47,0,0,0
Split_Foyer,16647,Sawyer,OneFam,1701,0,1701,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,12712,Sawyer,OneFam,1055,0,1055,5,455,0,0,0,0
Two_Story_1946_and_Newer,9572,Northridge,OneFam,1453,1357,2810,9,500,0,0,0,0
One_and_Half_Story_Finished_All_Ages,10678,Northridge,OneFam,2129,743,2872,9,0,33,0,0,0
One_Story_PUD_1946_and_Newer,4379,Somerset,TwnhsE,1378,0,1378,6,160,56,0,0,0
One_Story_PUD_1946_and_Newer,3523,Somerset,TwnhsE,1151,0,1151,5,0,60,0,0,0
One_Story_PUD_1946_and_Newer,3784,Somerset,TwnhsE,1565,0,1565,5,0,120,0,0,0
One_Story_PUD_1946_and_Newer,4230,Somerset,TwnhsE,1352,0,1352,5,0,241,0,0,0
One_Story_PUD_1946_and_Newer,3606,Somerset,TwnhsE,1352,0,1352,5,0,241,0,0,0
One_Story_PUD_1946_and_Newer,5330,Somerset,TwnhsE,1550,0,1550,5,0,102,0,0,0
One_Story_PUD_1946_and_Newer,4274,Somerset,TwnhsE,1241,0,1241,4,0,116,0,0,0
Two_Story_PUD_1946_and_Newer,4251,Somerset,TwnhsE,625,625,1250,5,0,54,0,0,0
Two_Story_PUD_1946_and_Newer,2280,Somerset,Twnhs,757,744,1501,6,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,3230,Somerset,TwnhsE,729,729,1458,5,0,32,0,0,0
Two_Story_PUD_1946_and_Newer,2117,Somerset,TwnhsE,756,756,1512,4,0,32,0,0,0
Two_Story_PUD_1946_and_Newer,2117,Somerset,Twnhs,769,804,1573,4,0,32,0,0,0
Two_Story_PUD_1946_and_Newer,2117,Somerset,Twnhs,769,756,1525,5,0,0,0,0,0
Two_Story_PUD_1946_and_Newer,5105,Somerset,TwnhsE,551,551,1102,4,0,60,0,0,0
Two_Story_PUD_1946_and_Newer,2645,Somerset,Twnhs,764,677,1441,5,206,0,0,0,0
Two_Story_1946_and_Newer,7399,Somerset,OneFam,975,975,1950,7,0,10,0,0,198
One_Story_1946_and_Newer_All_Styles,7321,Somerset,OneFam,1358,0,1358,5,176,174,0,0,0
Two_Story_1946_and_Newer,8010,Somerset,OneFam,1072,976,2048,8,0,48,0,0,180
Two_Story_1946_and_Newer,8413,Somerset,OneFam,1220,1142,2362,8,147,0,36,0,144
One_Story_PUD_1946_and_Newer,9466,Veenker,TwnhsE,1494,0,1494,5,0,30,0,0,217
One_Story_1946_and_Newer_All_Styles,12000,Veenker,OneFam,2362,0,2362,8,180,16,0,0,0
Split_or_Multilevel,16157,Veenker,OneFam,1432,0,1432,5,168,180,0,0,0
One_Story_1946_and_Newer_All_Styles,10768,Veenker,OneFam,1437,0,1437,6,0,21,0,0,180
One_Story_PUD_1946_and_Newer,3840,Greens,TwnhsE,1295,0,1295,4,133,89,0,0,0
Split_or_Multilevel,9600,Veenker,OneFam,1094,761,1855,7,113,100,0,0,0
One_Story_1946_and_Newer_All_Styles,9600,Veenker,OneFam,1262,0,1262,6,298,0,0,0,0
One_Story_1946_and_Newer_All_Styles,17778,Veenker,OneFam,2497,0,2497,7,266,0,0,0,0
Duplex_All_Styles_and_Ages,18890,Sawyer,Duplex,1361,1259,2620,12,155,24,145,0,0
Two_Story_1946_and_Newer,7050,Somerset,OneFam,1057,872,1929,7,0,235,0,0,0
One_Story_1946_and_Newer_All_Styles,11700,Northwest_Ames,OneFam,1152,0,1152,7,0,126,0,0,0
Two_Story_1946_and_Newer,8000,Northwest_Ames,OneFam,1403,1008,2411,8,0,192,0,0,0
Split_Foyer,8723,Northwest_Ames,OneFam,1082,0,1082,6,160,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11700,Northwest_Ames,OneFam,1295,0,1295,6,0,194,0,0,200
One_Story_1946_and_Newer_All_Styles,11358,Northwest_Ames,OneFam,1610,0,1610,8,202,0,0,0,256
One_Story_1946_and_Newer_All_Styles,9547,Northwest_Ames,OneFam,1594,0,1594,6,190,80,0,0,0
Two_Story_1946_and_Newer,10530,Northwest_Ames,OneFam,1091,984,2075,8,235,86,0,0,0
Duplex_All_Styles_and_Ages,11500,Northwest_Ames,Duplex,1680,0,1680,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10738,Northwest_Ames,OneFam,1093,0,1093,6,224,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9600,Northwest_Ames,OneFam,1242,0,1242,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10800,Northwest_Ames,OneFam,1052,0,1052,6,0,133,0,0,0
One_Story_1946_and_Newer_All_Styles,8050,North_Ames,OneFam,1107,0,1107,5,88,64,0,0,0
One_Story_1946_and_Newer_All_Styles,10355,North_Ames,OneFam,1214,0,1214,5,0,111,0,0,0
One_Story_1946_and_Newer_All_Styles,10289,North_Ames,OneFam,1073,0,1073,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9503,North_Ames,OneFam,1344,0,1344,6,316,28,0,0,0
Duplex_All_Styles_and_Ages,10624,North_Ames,Duplex,1728,0,1728,10,155,0,0,0,0
Duplex_All_Styles_and_Ages,10899,North_Ames,Duplex,1224,0,1224,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,12342,North_Ames,OneFam,1422,0,1422,6,0,0,36,0,0
One_Story_1946_and_Newer_All_Styles,12772,North_Ames,OneFam,958,0,958,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8892,North_Ames,OneFam,1065,0,1065,6,74,0,0,0,0
Split_or_Multilevel,10482,North_Ames,OneFam,1138,0,1138,6,224,0,0,0,0
One_Story_1946_and_Newer_All_Styles,7535,North_Ames,OneFam,912,0,912,5,12,285,0,0,0
One_Story_1946_and_Newer_All_Styles,7450,North_Ames,OneFam,1074,0,1074,6,0,72,0,0,0
One_Story_1946_and_Newer_All_Styles,8339,North_Ames,OneFam,882,0,882,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,14357,North_Ames,OneFam,1187,0,1187,6,128,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8243,North_Ames,OneFam,964,0,964,5,170,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8680,North_Ames,OneFam,894,0,894,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8800,North_Ames,OneFam,1200,0,1200,6,0,0,0,0,0
Split_or_Multilevel,9200,North_Ames,OneFam,1042,0,1042,5,192,0,0,0,0
Split_or_Multilevel,9350,North_Ames,OneFam,1302,0,1302,7,333,0,0,0,0
Two_Story_1946_and_Newer,8800,North_Ames,OneFam,845,1309,2154,8,0,0,0,0,161
One_Story_1946_and_Newer_All_Styles,11382,North_Ames,OneFam,1374,0,1374,7,0,28,84,0,0
One_Story_1946_and_Newer_All_Styles,22002,North_Ames,OneFam,1652,0,1652,6,0,0,0,0,201
One_Story_1946_and_Newer_All_Styles,14585,North_Ames,OneFam,1429,0,1429,7,216,110,0,0,0
One_Story_1946_and_Newer_All_Styles,7388,North_Ames,OneFam,1327,0,1327,7,0,0,0,0,0
Duplex_All_Styles_and_Ages,9842,North_Ames,Duplex,1224,0,1224,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8280,North_Ames,OneFam,932,0,932,4,0,0,214,0,0
One_and_Half_Story_Unfinished_All_Ages,12172,North_Ames,OneFam,908,0,908,4,284,24,0,0,192
One_Story_1946_and_Newer_All_Styles,5000,Brookside,OneFam,334,0,334,2,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,5000,Brookside,OneFam,666,0,666,4,0,52,0,0,0
One_and_Half_Story_Finished_All_Ages,3500,Brookside,OneFam,442,228,670,4,0,21,0,0,0
One_Story_1946_and_Newer_All_Styles,5175,Brookside,OneFam,808,0,808,5,143,0,0,0,0
Two_Story_1946_and_Newer,9500,North_Ames,OneFam,1127,850,1977,9,0,52,0,0,0
One_Story_1946_and_Newer_All_Styles,9600,North_Ames,OneFam,1150,0,1150,6,0,0,0,0,175
Duplex_All_Styles_and_Ages,11345,North_Ames,Duplex,928,992,1920,10,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,9492,North_Ames,OneFam,968,408,1376,6,0,0,0,0,0
Two_Story_1945_and_Older,9480,North_Ames,OneFam,888,756,1644,7,168,0,0,0,0
Duplex_All_Styles_and_Ages,8668,North_Ames,Duplex,1560,0,1560,8,0,0,0,0,0
Split_Foyer,10050,North_Ames,OneFam,1280,0,1280,6,140,40,0,0,0
Split_or_Multilevel,9600,North_Ames,OneFam,1254,0,1254,6,0,0,0,0,168
One_Story_1946_and_Newer_All_Styles,10150,North_Ames,OneFam,912,0,912,5,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,11344,North_Ames,OneFam,874,650,1524,7,0,0,0,0,0
Two_Story_1946_and_Newer,18450,North_Ames,OneFam,1465,915,2380,7,0,265,0,0,0
One_Story_1946_and_Newer_All_Styles,8760,North_Ames,OneFam,936,0,936,4,0,0,0,219,0
One_Story_1946_and_Newer_All_Styles,6860,North_Ames,OneFam,1008,0,1008,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8250,North_Ames,OneFam,1053,0,1053,6,240,0,0,0,109
One_Story_1946_and_Newer_All_Styles,8176,North_Ames,OneFam,1056,0,1056,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9750,North_Ames,OneFam,1442,0,1442,7,0,0,275,0,0
One_Story_1946_and_Newer_All_Styles,9250,North_Ames,OneFam,1056,0,1056,6,390,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11988,North_Ames,OneFam,1244,0,1244,6,0,40,0,0,0
One_Story_1946_and_Newer_All_Styles,9100,North_Ames,OneFam,1144,0,1144,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9736,North_Ames,OneFam,1721,0,1721,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,9770,North_Ames,OneFam,922,0,922,5,0,34,0,0,0
One_Story_1946_and_Newer_All_Styles,10152,North_Ames,OneFam,1048,0,1048,6,0,20,0,0,192
One_Story_1946_and_Newer_All_Styles,12155,North_Ames,OneFam,1657,0,1657,7,0,0,0,0,147
One_Story_1946_and_Newer_All_Styles,12198,North_Ames,OneFam,1411,0,1411,7,278,82,0,0,0
One_Story_1946_and_Newer_All_Styles,10050,North_Ames,OneFam,1216,0,1216,5,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,11556,North_Ames,OneFam,1154,0,1154,6,63,0,0,0,0
Duplex_All_Styles_and_Ages,8078,North_Ames,Duplex,1560,0,1560,8,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,10950,North_Ames,OneFam,948,0,948,5,0,48,0,0,0
One_Story_1946_and_Newer_All_Styles,7942,North_Ames,OneFam,1040,0,1040,6,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8923,North_Ames,OneFam,1008,0,1008,6,0,18,0,0,0
One_Story_1946_and_Newer_All_Styles,8540,North_Ames,OneFam,925,0,925,5,152,0,0,0,0
Split_or_Multilevel,7134,North_Ames,OneFam,1360,0,1360,6,0,50,0,0,0
One_and_Half_Story_Finished_All_Ages,7150,North_Ames,OneFam,1040,500,1540,7,0,0,0,0,0
One_Story_1946_and_Newer_All_Styles,8400,North_Ames,OneFam,925,0,925,5,81,0,0,0,0
One_Story_1946_and_Newer_All_Styles,13300,North_Ames,OneFam,928,0,928,4,261,0,156,0,0
One_Story_1946_and_Newer_All_Styles,9532,North_Ames,OneFam,1647,0,1647,6,225,0,0,0,0
One_Story_1946_and_Newer_All_Styles,15783,Old_Town,OneFam,924,0,924,6,0,324,0,0,0
One_and_Half_Story_Finished_All_Ages,14190,Old_Town,OneFam,1000,544,1544,7,231,0,0,0,0
One_and_Half_Story_Unfinished_All_Ages,9600,North_Ames,OneFam,893,0,893,4,0,0,0,0,0
One_and_Half_Story_Finished_All_Ages,12099,North_Ames,OneFam,1216,0,1728,7,200,0,0,0,0
